nome,points,ranking,details,kimono,category,belt,division,gender
Stephen Adam Fritz,76,8,https://ibjjf.com/athletes/stephen-fritz,ranking-geral-no-gi,juvenile,black,light,male
Samir José Chantre Dahás,72,9,https://ibjjf.com/athletes/samir-dahas,ranking-geral-no-gi,juvenile,black,light,male
Jan Andreas Basso,72,9,https://ibjjf.com/athletes/jan-basso,ranking-geral-no-gi,juvenile,black,light,male
Lucas de Araujo Gomes,477,1,https://ibjjf.com/athletes/lucas-gomes,ranking-geral-no-gi,kids,black,light,male
Ermilio Lucas Ferreira Lima,146,2,https://ibjjf.com/athletes/ermilio-lima,ranking-geral-no-gi,kids,black,light,male
Eduardo Micael Bastezini,144,3,https://ibjjf.com/athletes/eduardo-bastezini,ranking-geral-no-gi,kids,black,light,male
Lucas Vinícius Modesto,117,4,https://ibjjf.com/athletes/lucas-modesto,ranking-geral-no-gi,kids,black,light,male
Rodrigo Lamounier de Freitas,96,5,https://ibjjf.com/athletes/rodrigo-freitas,ranking-geral-no-gi,kids,black,light,male
Gabriel Marangoni de Oliveira,81,6,https://ibjjf.com/athletes/gabriel-oliveira-baffc0854399,ranking-geral-no-gi,kids,black,light,male
Tyler James Scalisi,80,7,https://ibjjf.com/athletes/tyler-scalisi,ranking-geral-no-gi,kids,black,light,male
Stephen Adam Fritz,76,8,https://ibjjf.com/athletes/stephen-fritz,ranking-geral-no-gi,kids,black,light,male
Samir José Chantre Dahás,72,9,https://ibjjf.com/athletes/samir-dahas,ranking-geral-no-gi,kids,black,light,male
Jan Andreas Basso,72,9,https://ibjjf.com/athletes/jan-basso,ranking-geral-no-gi,kids,black,light,male
Henrique Camargo Barreto,263,1,https://ibjjf.com/athletes/henrique-barreto,ranking-geral-no-gi,adult,brown,light,male
Rodrigo Gabriel Silva Mariani,72,2,https://ibjjf.com/athletes/rodrigo-mariani,ranking-geral-no-gi,adult,brown,light,male
Arthur Silva Carvalhaes,54,3,https://ibjjf.com/athletes/arthur-carvalhaes,ranking-geral-no-gi,adult,brown,light,male
Pablo Henrique da Silva Candido,45,4,https://ibjjf.com/athletes/pablo-candido,ranking-geral-no-gi,adult,brown,light,male
Israel Afolabi Olugbusi,45,4,https://ibjjf.com/athletes/israel-olugbusi,ranking-geral-no-gi,adult,brown,light,male
Sean Steven Robertson,42,6,https://ibjjf.com/athletes/sean-robertson-49923d021974,ranking-geral-no-gi,adult,brown,light,male
Jacob Irving Joseph Boodhoo-Céré,42,6,https://ibjjf.com/athletes/jacob-boodhoo-cere,ranking-geral-no-gi,adult,brown,light,male
Rhuan Carlos da Silva Gomes,36,8,https://ibjjf.com/athletes/rhuan-gomes,ranking-geral-no-gi,adult,brown,light,male
An Taewoo,36,8,https://ibjjf.com/athletes/an-woo,ranking-geral-no-gi,adult,brown,light,male
Anthony Christopher Ortiz,35,10,https://ibjjf.com/athletes/anthony-ortiz,ranking-geral-no-gi,adult,brown,light,male
Jorge Moreno Olivas,207,1,https://ibjjf.com/athletes/jorge-olivas,ranking-geral-no-gi,master,brown,light,male
Alexis Rey,76,2,https://ibjjf.com/athletes/alexis-rey-045c9f8eecea,ranking-geral-no-gi,master,brown,light,male
Christian Omar Buron Navarro,63,3,https://ibjjf.com/athletes/christian-buron-navarro,ranking-geral-no-gi,master,brown,light,male
Andrew Gormally,58,4,https://ibjjf.com/athletes/andrew-gormally,ranking-geral-no-gi,master,brown,light,male
Nilton Gonçalves Nunes,54,5,https://ibjjf.com/athletes/nilton-nunes,ranking-geral-no-gi,master,brown,light,male
Cesar Ismael Gonzalez Zamora,54,5,https://ibjjf.com/athletes/cesar-gonzalez-392628ff3434,ranking-geral-no-gi,master,brown,light,male
Daniel Mario Birsa,38,7,https://ibjjf.com/athletes/daniel-birsa,ranking-geral-no-gi,master,brown,light,male
Saulius Gurbininkas,36,8,https://ibjjf.com/athletes/saulius-gurbininkas,ranking-geral-no-gi,master,brown,light,male
Jeremy Ryan Waite,36,8,https://ibjjf.com/athletes/jeremy-waite,ranking-geral-no-gi,master,brown,light,male
Carlos Grau Sacoto,36,8,https://ibjjf.com/athletes/carlos-sacoto,ranking-geral-no-gi,master,brown,light,male
Jorge Moreno Olivas,207,1,https://ibjjf.com/athletes/jorge-olivas,ranking-geral-no-gi,juvenile,brown,light,male
Alexis Rey,76,2,https://ibjjf.com/athletes/alexis-rey-045c9f8eecea,ranking-geral-no-gi,juvenile,brown,light,male
Christian Omar Buron Navarro,63,3,https://ibjjf.com/athletes/christian-buron-navarro,ranking-geral-no-gi,juvenile,brown,light,male
Andrew Gormally,58,4,https://ibjjf.com/athletes/andrew-gormally,ranking-geral-no-gi,juvenile,brown,light,male
Nilton Gonçalves Nunes,54,5,https://ibjjf.com/athletes/nilton-nunes,ranking-geral-no-gi,juvenile,brown,light,male
Cesar Ismael Gonzalez Zamora,54,5,https://ibjjf.com/athletes/cesar-gonzalez-392628ff3434,ranking-geral-no-gi,juvenile,brown,light,male
Daniel Mario Birsa,38,7,https://ibjjf.com/athletes/daniel-birsa,ranking-geral-no-gi,juvenile,brown,light,male
Saulius Gurbininkas,36,8,https://ibjjf.com/athletes/saulius-gurbininkas,ranking-geral-no-gi,juvenile,brown,light,male
Jeremy Ryan Waite,36,8,https://ibjjf.com/athletes/jeremy-waite,ranking-geral-no-gi,juvenile,brown,light,male
Carlos Grau Sacoto,36,8,https://ibjjf.com/athletes/carlos-sacoto,ranking-geral-no-gi,juvenile,brown,light,male
Jorge Moreno Olivas,207,1,https://ibjjf.com/athletes/jorge-olivas,ranking-geral-no-gi,kids,brown,light,male
Alexis Rey,76,2,https://ibjjf.com/athletes/alexis-rey-045c9f8eecea,ranking-geral-no-gi,kids,brown,light,male
Christian Omar Buron Navarro,63,3,https://ibjjf.com/athletes/christian-buron-navarro,ranking-geral-no-gi,kids,brown,light,male
Andrew Gormally,58,4,https://ibjjf.com/athletes/andrew-gormally,ranking-geral-no-gi,kids,brown,light,male
Nilton Gonçalves Nunes,54,5,https://ibjjf.com/athletes/nilton-nunes,ranking-geral-no-gi,kids,brown,light,male
Cesar Ismael Gonzalez Zamora,54,5,https://ibjjf.com/athletes/cesar-gonzalez-392628ff3434,ranking-geral-no-gi,kids,brown,light,male
Daniel Mario Birsa,38,7,https://ibjjf.com/athletes/daniel-birsa,ranking-geral-no-gi,kids,brown,light,male
Saulius Gurbininkas,36,8,https://ibjjf.com/athletes/saulius-gurbininkas,ranking-geral-no-gi,kids,brown,light,male
Jeremy Ryan Waite,36,8,https://ibjjf.com/athletes/jeremy-waite,ranking-geral-no-gi,kids,brown,light,male
Carlos Grau Sacoto,36,8,https://ibjjf.com/athletes/carlos-sacoto,ranking-geral-no-gi,kids,brown,light,male
Martin Sebastian Corvetto,213,1,https://ibjjf.com/athletes/martin-corvetto,ranking-geral-no-gi,adult,purple,light,male
Emerson Victor Ferreira Feitosa,108,2,https://ibjjf.com/athletes/emerson-feitosa,ranking-geral-no-gi,adult,purple,light,male
Gerardo Aparicio,108,2,https://ibjjf.com/athletes/gerardo-junior,ranking-geral-no-gi,adult,purple,light,male
Behnam Razaki,90,4,https://ibjjf.com/athletes/behnam-razaki,ranking-geral-no-gi,adult,purple,light,male
Gabriel Sanches dos Santos,83,5,https://ibjjf.com/athletes/gabriel-santos-ff022543e9de,ranking-geral-no-gi,adult,purple,light,male
Luca Germinario Ramaci,75,6,https://ibjjf.com/athletes/luca-ramaci,ranking-geral-no-gi,adult,purple,light,male
Joseph B Flannery,69,7,https://ibjjf.com/athletes/joseph-flannery,ranking-geral-no-gi,adult,purple,light,male
Joshua Michael Balavram,52,8,https://ibjjf.com/athletes/joshua-balavram,ranking-geral-no-gi,adult,purple,light,male
Colton David Smith,52,8,https://ibjjf.com/athletes/colton-smith,ranking-geral-no-gi,adult,purple,light,male
Jonathan J Denikas,43,10,https://ibjjf.com/athletes/jonathan-denikas,ranking-geral-no-gi,adult,purple,light,male
Martin Lenard Russel McCumber,122,1,https://ibjjf.com/athletes/martin-mccumber,ranking-geral-no-gi,master,purple,light,male
Mark Anthony Macaspac,78,2,https://ibjjf.com/athletes/mark-macaspac,ranking-geral-no-gi,master,purple,light,male
Tomas Ignacio Sanchez,72,3,https://ibjjf.com/athletes/tomas-sanchez,ranking-geral-no-gi,master,purple,light,male
Andrew Jeffrey Koch,63,4,https://ibjjf.com/athletes/andrew-koch,ranking-geral-no-gi,master,purple,light,male
Bishop O Price,51,5,https://ibjjf.com/athletes/bishop-price,ranking-geral-no-gi,master,purple,light,male
Ivan Silva de Farias Junior,48,6,https://ibjjf.com/athletes/ivan-junior-2c808e05302f,ranking-geral-no-gi,master,purple,light,male
Christopher Danilo Tacuri,36,7,https://ibjjf.com/athletes/christopher-tacuri,ranking-geral-no-gi,master,purple,light,male
José Aparecido Navachi  Junior,36,7,https://ibjjf.com/athletes/jose-junior-9aaba7b5fec9,ranking-geral-no-gi,master,purple,light,male
Ricardo Stanley Oliveira,27,9,https://ibjjf.com/athletes/ricardo-oliveira-6802b61e9b2d,ranking-geral-no-gi,master,purple,light,male
Denis Rosa da Silva Angra,27,9,https://ibjjf.com/athletes/denis-angra,ranking-geral-no-gi,master,purple,light,male
Martin Lenard Russel McCumber,122,1,https://ibjjf.com/athletes/martin-mccumber,ranking-geral-no-gi,juvenile,purple,light,male
Mark Anthony Macaspac,78,2,https://ibjjf.com/athletes/mark-macaspac,ranking-geral-no-gi,juvenile,purple,light,male
Tomas Ignacio Sanchez,72,3,https://ibjjf.com/athletes/tomas-sanchez,ranking-geral-no-gi,juvenile,purple,light,male
Andrew Jeffrey Koch,63,4,https://ibjjf.com/athletes/andrew-koch,ranking-geral-no-gi,juvenile,purple,light,male
Bishop O Price,51,5,https://ibjjf.com/athletes/bishop-price,ranking-geral-no-gi,juvenile,purple,light,male
Ivan Silva de Farias Junior,48,6,https://ibjjf.com/athletes/ivan-junior-2c808e05302f,ranking-geral-no-gi,juvenile,purple,light,male
Christopher Danilo Tacuri,36,7,https://ibjjf.com/athletes/christopher-tacuri,ranking-geral-no-gi,juvenile,purple,light,male
José Aparecido Navachi  Junior,36,7,https://ibjjf.com/athletes/jose-junior-9aaba7b5fec9,ranking-geral-no-gi,juvenile,purple,light,male
Ricardo Stanley Oliveira,27,9,https://ibjjf.com/athletes/ricardo-oliveira-6802b61e9b2d,ranking-geral-no-gi,juvenile,purple,light,male
Denis Rosa da Silva Angra,27,9,https://ibjjf.com/athletes/denis-angra,ranking-geral-no-gi,juvenile,purple,light,male
Martin Lenard Russel McCumber,122,1,https://ibjjf.com/athletes/martin-mccumber,ranking-geral-no-gi,kids,purple,light,male
Mark Anthony Macaspac,78,2,https://ibjjf.com/athletes/mark-macaspac,ranking-geral-no-gi,kids,purple,light,male
Tomas Ignacio Sanchez,72,3,https://ibjjf.com/athletes/tomas-sanchez,ranking-geral-no-gi,kids,purple,light,male
Andrew Jeffrey Koch,63,4,https://ibjjf.com/athletes/andrew-koch,ranking-geral-no-gi,kids,purple,light,male
Bishop O Price,51,5,https://ibjjf.com/athletes/bishop-price,ranking-geral-no-gi,kids,purple,light,male
Ivan Silva de Farias Junior,48,6,https://ibjjf.com/athletes/ivan-junior-2c808e05302f,ranking-geral-no-gi,kids,purple,light,male
Christopher Danilo Tacuri,36,7,https://ibjjf.com/athletes/christopher-tacuri,ranking-geral-no-gi,kids,purple,light,male
José Aparecido Navachi  Junior,36,7,https://ibjjf.com/athletes/jose-junior-9aaba7b5fec9,ranking-geral-no-gi,kids,purple,light,male
Ricardo Stanley Oliveira,27,9,https://ibjjf.com/athletes/ricardo-oliveira-6802b61e9b2d,ranking-geral-no-gi,kids,purple,light,male
Denis Rosa da Silva Angra,27,9,https://ibjjf.com/athletes/denis-angra,ranking-geral-no-gi,kids,purple,light,male
Cole George Arias,220,1,https://ibjjf.com/athletes/cole-arias,ranking-geral-no-gi,adult,blue,light,male
Colin Christopher Bower,144,2,https://ibjjf.com/athletes/colin-bower,ranking-geral-no-gi,adult,blue,light,male
Eriglent Prizreni,72,3,https://ibjjf.com/athletes/eriglent-prizreni,ranking-geral-no-gi,adult,blue,light,male
Rodrigo Araujo Rosa de França,69,4,https://ibjjf.com/athletes/rodrigo-franca-406e24cefd8a,ranking-geral-no-gi,adult,blue,light,male
Dalton Wyatt Rutherford,63,5,https://ibjjf.com/athletes/dalton-rutherford,ranking-geral-no-gi,adult,blue,light,male
Raony H. Martins Guimarães,60,6,https://ibjjf.com/athletes/raony-guimaraes,ranking-geral-no-gi,adult,blue,light,male
Shane David Carmody,60,6,https://ibjjf.com/athletes/shane-carmody,ranking-geral-no-gi,adult,blue,light,male
Ferguson P A Kenneth,54,8,https://ibjjf.com/athletes/ferguson-kenneth,ranking-geral-no-gi,adult,blue,light,male
Joshua Alan Beam,49,9,https://ibjjf.com/athletes/joshua-beam,ranking-geral-no-gi,adult,blue,light,male
Faisal Rahimi,45,10,https://ibjjf.com/athletes/faisal-rahimi,ranking-geral-no-gi,adult,blue,light,male
Justin Miles Nolen,189,1,https://ibjjf.com/athletes/justin-nolen,ranking-geral-no-gi,master,blue,light,male
Jose Herrera Mondragon,126,2,https://ibjjf.com/athletes/jose-mondragon,ranking-geral-no-gi,master,blue,light,male
Spencer Guion Choi,114,3,https://ibjjf.com/athletes/spencer-choi,ranking-geral-no-gi,master,blue,light,male
Miguel Esteban Santander Quintui,72,4,https://ibjjf.com/athletes/miguel-quintui,ranking-geral-no-gi,master,blue,light,male
Ondrej Secka,72,4,https://ibjjf.com/athletes/ondrej-secka,ranking-geral-no-gi,master,blue,light,male
Andrew B. Boyer,63,6,https://ibjjf.com/athletes/andrew-boyer,ranking-geral-no-gi,master,blue,light,male
Malik Noureddine Butler,59,7,https://ibjjf.com/athletes/malik-butler,ranking-geral-no-gi,master,blue,light,male
Raul James Palma,47,8,https://ibjjf.com/athletes/raul-palma,ranking-geral-no-gi,master,blue,light,male
Sharif W Salman,46,9,https://ibjjf.com/athletes/sharif-salman,ranking-geral-no-gi,master,blue,light,male
Raphael Ferreira Dias,39,10,https://ibjjf.com/athletes/raphael-dias-585319d57350,ranking-geral-no-gi,master,blue,light,male
Justin Miles Nolen,189,1,https://ibjjf.com/athletes/justin-nolen,ranking-geral-no-gi,juvenile,blue,light,male
Jose Herrera Mondragon,126,2,https://ibjjf.com/athletes/jose-mondragon,ranking-geral-no-gi,juvenile,blue,light,male
Spencer Guion Choi,114,3,https://ibjjf.com/athletes/spencer-choi,ranking-geral-no-gi,juvenile,blue,light,male
Miguel Esteban Santander Quintui,72,4,https://ibjjf.com/athletes/miguel-quintui,ranking-geral-no-gi,juvenile,blue,light,male
Ondrej Secka,72,4,https://ibjjf.com/athletes/ondrej-secka,ranking-geral-no-gi,juvenile,blue,light,male
Andrew B. Boyer,63,6,https://ibjjf.com/athletes/andrew-boyer,ranking-geral-no-gi,juvenile,blue,light,male
Malik Noureddine Butler,59,7,https://ibjjf.com/athletes/malik-butler,ranking-geral-no-gi,juvenile,blue,light,male
Raul James Palma,47,8,https://ibjjf.com/athletes/raul-palma,ranking-geral-no-gi,juvenile,blue,light,male
Sharif W Salman,46,9,https://ibjjf.com/athletes/sharif-salman,ranking-geral-no-gi,juvenile,blue,light,male
Raphael Ferreira Dias,39,10,https://ibjjf.com/athletes/raphael-dias-585319d57350,ranking-geral-no-gi,juvenile,blue,light,male
Justin Miles Nolen,189,1,https://ibjjf.com/athletes/justin-nolen,ranking-geral-no-gi,kids,blue,light,male
Jose Herrera Mondragon,126,2,https://ibjjf.com/athletes/jose-mondragon,ranking-geral-no-gi,kids,blue,light,male
Spencer Guion Choi,114,3,https://ibjjf.com/athletes/spencer-choi,ranking-geral-no-gi,kids,blue,light,male
Miguel Esteban Santander Quintui,72,4,https://ibjjf.com/athletes/miguel-quintui,ranking-geral-no-gi,kids,blue,light,male
Ondrej Secka,72,4,https://ibjjf.com/athletes/ondrej-secka,ranking-geral-no-gi,kids,blue,light,male
Andrew B. Boyer,63,6,https://ibjjf.com/athletes/andrew-boyer,ranking-geral-no-gi,kids,blue,light,male
Malik Noureddine Butler,59,7,https://ibjjf.com/athletes/malik-butler,ranking-geral-no-gi,kids,blue,light,male
Raul James Palma,47,8,https://ibjjf.com/athletes/raul-palma,ranking-geral-no-gi,kids,blue,light,male
Sharif W Salman,46,9,https://ibjjf.com/athletes/sharif-salman,ranking-geral-no-gi,kids,blue,light,male
Raphael Ferreira Dias,39,10,https://ibjjf.com/athletes/raphael-dias-585319d57350,ranking-geral-no-gi,kids,blue,light,male
Izabel Vieira Seki,277,1,https://ibjjf.com/athletes/izabel-seki,ranking-geral-no-gi,adult,black,light,female
Ffion Eira Davies,252,2,https://ibjjf.com/athletes/ffion-davies,ranking-geral-no-gi,adult,black,light,female
Jaine da Silva Fragoso,150,3,https://ibjjf.com/athletes/jaine-fragoso,ranking-geral-no-gi,adult,black,light,female
Brianna Ste-Marie,126,4,https://ibjjf.com/athletes/brianna-ste-marie,ranking-geral-no-gi,adult,black,light,female
Amanda Dean Bruse,99,5,https://ibjjf.com/athletes/amanda-bruse,ranking-geral-no-gi,adult,black,light,female
Maria Cláudia Almeida Silva,76,6,https://ibjjf.com/athletes/maria-silva-d585751c01c3,ranking-geral-no-gi,adult,black,light,female
Morgan Leigh Black,72,7,https://ibjjf.com/athletes/morgan-black,ranking-geral-no-gi,adult,black,light,female
Maynne Freitas Correa,72,7,https://ibjjf.com/athletes/maynne-correa,ranking-geral-no-gi,adult,black,light,female
Joanna Christine Trindade,67,9,https://ibjjf.com/athletes/joanna-trindade,ranking-geral-no-gi,adult,black,light,female
Milene Caroline Cruz Silva,60,10,https://ibjjf.com/athletes/milene-silva,ranking-geral-no-gi,adult,black,light,female
Cassandra Lorusso,198,1,https://ibjjf.com/athletes/cassandra-lorusso-82ac5a1d023f,ranking-geral-no-gi,master,black,light,female
Judith Joan Marie Gomes,126,2,https://ibjjf.com/athletes/judith-gomes,ranking-geral-no-gi,master,black,light,female
Andrea Natalia Ferdinand,96,3,https://ibjjf.com/athletes/andrea-ferdinand,ranking-geral-no-gi,master,black,light,female
Michelle Zonato Nicolini,72,4,https://ibjjf.com/athletes/michelle-nicolini,ranking-geral-no-gi,master,black,light,female
Thaís Gomes Teixeira,72,4,https://ibjjf.com/athletes/thais-teixeira,ranking-geral-no-gi,master,black,light,female
Ashley Yoder,63,6,https://ibjjf.com/athletes/ashley-yoder,ranking-geral-no-gi,master,black,light,female
Hannah Katharina Rauch,45,7,https://ibjjf.com/athletes/hannah-rauch,ranking-geral-no-gi,master,black,light,female
Monique Maggessi Garcez,36,8,https://ibjjf.com/athletes/monique-garcez,ranking-geral-no-gi,master,black,light,female
Valkiria Agnes Santos,36,8,https://ibjjf.com/athletes/valkiria-santos,ranking-geral-no-gi,master,black,light,female
Thatiane Araújo Figueiró,18,10,https://ibjjf.com/athletes/thatiane-figueiro-3a37199fb4a6,ranking-geral-no-gi,master,black,light,female
Cassandra Lorusso,198,1,https://ibjjf.com/athletes/cassandra-lorusso-82ac5a1d023f,ranking-geral-no-gi,juvenile,black,light,female
Judith Joan Marie Gomes,126,2,https://ibjjf.com/athletes/judith-gomes,ranking-geral-no-gi,juvenile,black,light,female
Andrea Natalia Ferdinand,96,3,https://ibjjf.com/athletes/andrea-ferdinand,ranking-geral-no-gi,juvenile,black,light,female
Michelle Zonato Nicolini,72,4,https://ibjjf.com/athletes/michelle-nicolini,ranking-geral-no-gi,juvenile,black,light,female
Thaís Gomes Teixeira,72,4,https://ibjjf.com/athletes/thais-teixeira,ranking-geral-no-gi,juvenile,black,light,female
Ashley Yoder,63,6,https://ibjjf.com/athletes/ashley-yoder,ranking-geral-no-gi,juvenile,black,light,female
Hannah Katharina Rauch,45,7,https://ibjjf.com/athletes/hannah-rauch,ranking-geral-no-gi,juvenile,black,light,female
Monique Maggessi Garcez,36,8,https://ibjjf.com/athletes/monique-garcez,ranking-geral-no-gi,juvenile,black,light,female
Valkiria Agnes Santos,36,8,https://ibjjf.com/athletes/valkiria-santos,ranking-geral-no-gi,juvenile,black,light,female
Thatiane Araújo Figueiró,18,10,https://ibjjf.com/athletes/thatiane-figueiro-3a37199fb4a6,ranking-geral-no-gi,juvenile,black,light,female
Cassandra Lorusso,198,1,https://ibjjf.com/athletes/cassandra-lorusso-82ac5a1d023f,ranking-geral-no-gi,kids,black,light,female
Judith Joan Marie Gomes,126,2,https://ibjjf.com/athletes/judith-gomes,ranking-geral-no-gi,kids,black,light,female
